timestamp,rpm_value
1704064566600,4301
1704064566700,3234
1704064566800,3215
1704064566900,4744
1704064567000,5926
1704064567100,2661
1704064567200,3972
1704064567300,5794
1704064567400,2598
1704064567500,5680
1704064567600,6645
1704064567700,4579
1704064567800,3798
1704064567900,587
1704064568000,5462
1704064568100,4974
1704064568200,5787
1704064568300,1251
1704064568400,3163
1704064568500,2090
1704064568600,2659
1704064568700,3405
1704064568800,865
1704064568900,6059
1704064569000,2451
1704064569100,2250
1704064569200,6815
1704064569300,5044
1704064569400,1053
1704064569500,5412
1704064569600,1854
1704064569700,4773
1704064569800,4801
1704064569900,5196
1704064570000,757
1704064570100,6642
1704064570200,1848
1704064570300,6232
1704064570400,1287
1704064570500,1749
1704064570600,4250
1704064570700,1083
1704064570800,6336
1704064570900,3988
1704064571000,4031
1704064571100,2453
1704064571200,6347
1704064571300,2036
1704064571400,4234
1704064571500,2889
1704064571600,6017
1704064571700,5971
1704064571800,4094
1704064571900,2463
1704064572000,3933
1704064572100,4524
1704064572200,6130
1704064572300,6218
1704064572400,2577
1704064572500,4984
1704064572600,4564
1704064572700,2954
1704064572800,359
1704064572900,6424
1704064573000,2955
1704064573100,3299
1704064573200,2672
1704064573300,847
1704064573400,4145
1704064573500,277
1704064573600,3404
1704064573700,3103
1704064573800,905
1704064573900,5580
1704064574000,996
1704064574100,6614
1704064574200,4312
1704064574300,3602
1704064574400,1704
1704064574500,4058
1704064574600,1638
1704064574700,1644
1704064574800,255
1704064574900,6876
1704064575000,6424
1704064575100,6980
1704064575200,4655
1704064575300,4356
1704064575400,5211
1704064575500,1166
1704064575600,5549
1704064575700,5314
1704064575800,5507
1704064575900,1790
1704064576000,5526
1704064576100,1845
1704064576200,1882
1704064576300,2712
1704064576400,4052
1704064576500,1640
1704064576600,3164
1704064576700,6619
1704064576800,1158
1704064576900,3655
1704064577000,3479
1704064577100,1769
1704064577200,4489
1704064577300,6783
1704064577400,3912
1704064577500,1413
1704064577600,5291
1704064577700,3081
1704064577800,5996
1704064577900,6575
1704064578000,2628
1704064578100,3493
1704064578200,1777
1704064578300,42
1704064578400,302
1704064578500,2073
1704064578600,5623
1704064578700,6595
1704064578800,3337
1704064578900,4908
1704064579000,1900
1704064579100,587
1704064579200,167
1704064579300,2231
1704064579400,4835
1704064579500,6626
1704064579600,6890
1704064579700,4922
1704064579800,2038
1704064579900,5505
1704064580000,5440
1704064580100,1129
1704064580200,84
1704064580300,1826
1704064580400,6738
1704064580500,4512
1704064580600,2990
1704064580700,3542
1704064580800,5612
1704064580900,143
1704064581000,4720
1704064581100,3901
1704064581200,3924
1704064581300,3998
1704064581400,1264
1704064581500,4054
1704064581600,3068
1704064581700,2824
1704064581800,1340
1704064581900,769
1704064582000,2754
1704064582100,268
1704064582200,6631
1704064582300,3053
1704064582400,2953
1704064582500,670
1704064582600,5947
1704064582700,3731
1704064582800,5531
1704064582900,3389
1704064583000,5273
1704064583100,756
1704064583200,3128
1704064583300,6470
1704064583400,1949
1704064583500,6688
1704064583600,6063
1704064583700,5370
1704064583800,4698
1704064583900,2880
1704064584000,3325
1704064584100,3066
1704064584200,2251
1704064584300,5216
1704064584400,2665
1704064584500,6737
1704064584600,6858
1704064584700,6930
1704064584800,6001
1704064584900,3846
1704064585000,4180
1704064585100,2199
1704064585200,3697
1704064585300,3347
1704064585400,788
1704064585500,406
1704064585600,5725
1704064585700,512
1704064585800,2189
1704064585900,1296
1704064586000,615
1704064586100,2578
1704064586200,5118
1704064586300,6005
1704064586400,2005
1704064586500,3761
1704064586600,3370
1704064586700,4840
1704064586800,237
1704064586900,630
1704064587000,3
1704064587100,5297
1704064587200,2834
1704064587300,3443
1704064587400,6577
1704064587500,5878
1704064587600,2463
1704064587700,2281
1704064587800,3067
1704064587900,5138
1704064588000,1301
1704064588100,6820
1704064588200,2919
1704064588300,605
1704064588400,1664
1704064588500,6857
1704064588600,4453
1704064588700,5727
1704064588800,1071
1704064588900,1994
1704064589000,4524
1704064589100,4075
1704064589200,6881
1704064589300,2820
1704064589400,1478
1704064589500,469
1704064589600,3559
1704064589700,3765
1704064589800,1673
1704064589900,388
1704064590000,5491
1704064590100,1447
1704064590200,5759
1704064590300,2572
1704064590400,1819
1704064590500,855
1704064590600,6084
1704064590700,5667
1704064590800,3384
1704064590900,2751
1704064591000,2261
1704064591100,3172
1704064591200,4207
1704064591300,1210
1704064591400,776
1704064591500,6657
1704064591600,1937
1704064591700,6951
1704064591800,863
1704064591900,5929
1704064592000,648
1704064592100,1609
1704064592200,2564
1704064592300,4964
1704064592400,6820
1704064592500,3248
1704064592600,5284
1704064592700,1989
1704064592800,1118
1704064592900,5097
1704064593000,2839
1704064593100,1139
1704064593200,6162
1704064593300,4474
1704064593400,6442
1704064593500,6199
1704064593600,6432
1704064593700,4683
1704064593800,2468
1704064593900,6119
1704064594000,4988
1704064594100,2534
1704064594200,836
1704064594300,3747
1704064594400,6584
1704064594500,5206
1704064594600,1097
1704064594700,6697
1704064594800,288
1704064594900,3698
1704064595000,5484
1704064595100,1249
1704064595200,2040
1704064595300,1885
1704064595400,6100
1704064595500,6476
1704064595600,2280
1704064595700,241
1704064595800,4970
1704064595900,1990
1704064596000,1389
1704064596100,6880
1704064596200,4408
1704064596300,5676
1704064596400,5096
1704064596500,4567
1704064596600,5815
1704064596700,167
1704064596800,1417
1704064596900,6990
1704064597000,3350
1704064597100,6997
1704064597200,2678
1704064597300,2633
1704064597400,690
1704064597500,6596
1704064597600,4234
1704064597700,6666
1704064597800,1029
1704064597900,4902
1704064598000,246
1704064598100,6259
1704064598200,795
1704064598300,2130
1704064598400,6847
1704064598500,2343
1704064598600,4924
1704064598700,1322
1704064598800,4120
1704064598900,5865
1704064599000,4217
1704064599100,495
1704064599200,1866
1704064599300,2144
1704064599400,635
1704064599500,6957
1704064599600,3894
1704064599700,4077
1704064599800,416
1704064599900,4964
1704064600000,3007
1704064600100,2338
1704064600200,3916
1704064600300,984
1704064600400,5897
1704064600500,2116
1704064600600,3728
1704064600700,4249
1704064600800,1787
1704064600900,2169
1704064601000,1191
1704064601100,3713
1704064601200,5605
1704064601300,5822
1704064601400,3683
1704064601500,2576
1704064601600,5010
1704064601700,2127
1704064601800,6301
1704064601900,3934
1704064602000,1607
1704064602100,6097
1704064602200,4299
1704064602300,2200
1704064602400,4044
1704064602500,6617
1704064602600,4920
1704064602700,1068
1704064602800,6998
1704064602900,4302
1704064603000,2336
1704064603100,6349
1704064603200,1989
1704064603300,193
1704064603400,6818
1704064603500,375
1704064603600,100
1704064603700,6540
1704064603800,4086
1704064603900,5202
1704064604000,3176
1704064604100,1905
1704064604200,824
1704064604300,6658
1704064604400,2459
1704064604500,2279
1704064604600,2735
1704064604700,6345
1704064604800,120
1704064604900,2450
1704064605000,5221
1704064605100,4595
1704064605200,4518
1704064605300,6106
1704064605400,5052
1704064605500,5188
1704064605600,3557
1704064605700,5401
1704064605800,3443
1704064605900,2312
1704064606000,5878
1704064606100,253
1704064606200,1708
1704064606300,607
1704064606400,6800
1704064606500,40
1704064606600,319
1704064606700,6771
1704064606800,4797
1704064606900,1164
1704064607000,5978
1704064607100,3980
1704064607200,642
1704064607300,4303
1704064607400,2257
1704064607500,3549
1704064607600,3335
1704064607700,1033
1704064607800,6521
1704064607900,3238
1704064608000,58
1704064608100,925
1704064608200,5428
1704064608300,4198
1704064608400,5546
1704064608500,1378
1704064608600,4154
1704064608700,3129
1704064608800,4825
1704064608900,2725
1704064609000,6224
1704064609100,6090
1704064609200,2134
1704064609300,2587
1704064609400,1833
1704064609500,3303
1704064609600,4576
1704064609700,4485
1704064609800,5961
1704064609900,2688
1704064610000,4782
1704064610100,6555
1704064610200,1639
1704064610300,6922
1704064610400,743
1704064610500,1041
1704064610600,1046
1704064610700,5672
1704064610800,202
1704064610900,585
1704064611000,3104
1704064611100,5397
1704064611200,3038
1704064611300,5394
1704064611400,1364
1704064611500,547
1704064611600,1688
1704064611700,4997
1704064611800,3805
1704064611900,5795
1704064612000,5610
1704064612100,3480
1704064612200,897
1704064612300,5452
1704064612400,2715
1704064612500,3690
1704064612600,258
1704064612700,6495
1704064612800,1813
1704064612900,6216
1704064613000,94
1704064613100,354
1704064613200,3226
1704064613300,2680
1704064613400,2650
1704064613500,6365
1704064613600,4874
1704064613700,3255
1704064613800,4653
1704064613900,5601
1704064614000,3910
1704064614100,3575
1704064614200,4692
1704064614300,5336
1704064614400,1387
1704064614500,4786
1704064614600,2588
1704064614700,5015
1704064614800,744
1704064614900,2087
1704064615000,2941
1704064615100,5805
1704064615200,3115
1704064615300,5409
1704064615400,1730
1704064615500,3764
1704064615600,5195
1704064615700,4758
1704064615800,6806
1704064615900,4037
1704064616000,4521
1704064616100,532
1704064616200,5624
1704064616300,6932
1704064616400,4558
1704064616500,4528
1704064616600,2478
1704064616700,451
1704064616800,6497
1704064616900,6669
1704064617000,3755
1704064617100,5436
1704064617200,6918
1704064617300,6808
1704064617400,4259
1704064617500,99
1704064617600,789
1704064617700,6114
1704064617800,3465
1704064617900,5161
1704064618000,982
1704064618100,1198
1704064618200,3618
1704064618300,1081
1704064618400,4987
1704064618500,1984
1704064618600,2878
1704064618700,5421
1704064618800,894
1704064618900,1458
1704064619000,157
1704064619100,4006
1704064619200,6511
1704064619300,6122
1704064619400,1923
1704064619500,1901
1704064619600,5160
1704064619700,261
1704064619800,2571
1704064619900,4385
1704064620000,2378
1704064620100,1622
1704064620200,3471
1704064620300,2728
1704064620400,1011
1704064620500,3937
1704064620600,3599
1704064620700,710
1704064620800,2570
1704064620900,6336
1704064621000,3662
1704064621100,1844
1704064621200,1319
1704064621300,3789
1704064621400,2836
1704064621500,800
1704064621600,1643
1704064621700,4248
1704064621800,3948
1704064621900,4657
1704064622000,6486
1704064622100,6701
1704064622200,6220
1704064622300,2397
1704064622400,4905
1704064622500,481
1704064622600,958
1704064622700,3491
1704064622800,2201
1704064622900,5261
1704064623000,5154
1704064623100,634
1704064623200,1205
1704064623300,934
1704064623400,1192
1704064623500,4540
1704064623600,1849
1704064623700,519
1704064623800,4536
1704064623900,6684
1704064624000,6210
1704064624100,539
1704064624200,712
1704064624300,5782
1704064624400,6897
1704064624500,4442
1704064624600,1633
1704064624700,2679
1704064624800,6517
1704064624900,161
1704064625000,482
1704064625100,98
1704064625200,3230
1704064625300,2619
1704064625400,2403
1704064625500,3987
1704064625600,2958
1704064625700,5381
1704064625800,2107
1704064625900,6515
1704064626000,2924
1704064626100,427
1704064626200,1254
1704064626300,407
1704064626400,3641
1704064626500,6810
1704064626600,571
1704064626700,597
1704064626800,4865
1704064626900,5566
1704064627000,6635
1704064627100,3777
1704064627200,2263
1704064627300,5295
1704064627400,6804
1704064627500,2778
1704064627600,2933
1704064627700,2760
1704064627800,637
1704064627900,4788
1704064628000,1201
1704064628100,3671
1704064628200,6632
1704064628300,4859
1704064628400,6534
1704064628500,2625
1704064628600,5543
1704064628700,6050
1704064628800,5131
1704064628900,106
1704064629000,6846
1704064629100,950
1704064629200,2026
1704064629300,365
1704064629400,6676
1704064629500,884
1704064629600,2642
1704064629700,817
1704064629800,2942
1704064629900,3834
1704064630000,5749
1704064630100,2457
1704064630200,3232
1704064630300,2501
1704064630400,3576
1704064630500,5153
1704064630600,5928
1704064630700,4406
1704064630800,5510
1704064630900,3995
1704064631000,4804
1704064631100,101
1704064631200,1413
1704064631300,4421
1704064631400,5415
1704064631500,6119
1704064631600,595
1704064631700,4553
1704064631800,5855
1704064631900,4153
1704064632000,3587
1704064632100,3260
1704064632200,162
1704064632300,4510
1704064632400,3017
1704064632500,27
1704064632600,4946
1704064632700,3158
1704064632800,6867
1704064632900,5572
1704064633000,2143
1704064633100,1774
1704064633200,4256
1704064633300,3296
1704064633400,4580
1704064633500,561
1704064633600,4515
1704064633700,1465
1704064633800,5020
1704064633900,3806
1704064634000,6240
1704064634100,66
1704064634200,126
1704064634300,4376
1704064634400,3393
1704064634500,2813
1704064634600,4981
1704064634700,2852
1704064634800,2131
1704064634900,6930
1704064635000,4291
1704064635100,3399
1704064635200,5512
1704064635300,4807
1704064635400,4397
1704064635500,1893
1704064635600,5441
1704064635700,4465
1704064635800,2622
1704064635900,1134
1704064636000,4573
1704064636100,1562
1704064636200,5679
1704064636300,6465
1704064636400,347
1704064636500,3115
1704064636600,2529
1704064636700,3938
1704064636800,3984
1704064636900,1042
1704064637000,6069
1704064637100,5017
1704064637200,1065
1704064637300,1470
1704064637400,804
1704064637500,4772
1704064637600,6944
1704064637700,5597
1704064637800,2617
1704064637900,1589
1704064638000,237
1704064638100,6113
1704064638200,44
1704064638300,4688
1704064638400,338
1704064638500,1676
1704064638600,1495
1704064638700,1886
1704064638800,5818
1704064638900,4970
1704064639000,6735
1704064639100,1249
1704064639200,6159
1704064639300,4477
1704064639400,3175
1704064639500,2832
1704064639600,2777
1704064639700,6825
1704064639800,3299
1704064639900,2132
1704064640000,2973
1704064640100,61
1704064640200,3490
1704064640300,3280
1704064640400,3828
1704064640500,2697
1704064640600,3574
1704064640700,5024
1704064640800,3103
1704064640900,2090
1704064641000,3553
1704064641100,513
1704064641200,1195
1704064641300,620
1704064641400,5517
1704064641500,1394
1704064641600,5296
1704064641700,5291
1704064641800,3509
1704064641900,5678
1704064642000,6220
1704064642100,68
1704064642200,4412
1704064642300,6230
1704064642400,4375
1704064642500,3384
1704064642600,2248
1704064642700,5225
1704064642800,4309
1704064642900,2239
1704064643000,4916
1704064643100,2291
1704064643200,759
1704064643300,5150
1704064643400,3889
1704064643500,5543
1704064643600,6207
1704064643700,6459
1704064643800,3256
1704064643900,1074
1704064644000,573
1704064644100,230
1704064644200,6322
1704064644300,662
1704064644400,189
1704064644500,2371
1704064644600,3535
1704064644700,1574
1704064644800,2152
1704064644900,3571
1704064645000,1951
1704064645100,452
1704064645200,86
1704064645300,1848
1704064645400,6187
1704064645500,482
1704064645600,5808
1704064645700,3709
1704064645800,1270
1704064645900,3085
1704064646000,497
1704064646100,2459
1704064646200,1746
1704064646300,4383
1704064646400,718
1704064646500,2398
1704064646600,653
1704064646700,965
1704064646800,4661
1704064646900,6077
1704064647000,1546
1704064647100,4901
1704064647200,2238
1704064647300,239
1704064647400,172
1704064647500,6063
1704064647600,1240
1704064647700,3038
1704064647800,3085
1704064647900,4506
1704064648000,4779
1704064648100,2884
1704064648200,1877
1704064648300,2489
1704064648400,4102
1704064648500,4770
1704064648600,4209
1704064648700,2406
1704064648800,6794
1704064648900,2459
1704064649000,2820
1704064649100,779
1704064649200,2917
1704064649300,27
1704064649400,4268
1704064649500,1242
1704064649600,3432
1704064649700,404
1704064649800,2269
1704064649900,6919
1704064650000,2055
1704064650100,216
1704064650200,5899
1704064650300,3312
1704064650400,1961
1704064650500,1498
1704064650600,4311
1704064650700,6815
1704064650800,2832
1704064650900,992
1704064651000,2087
1704064651100,2425
1704064651200,1002
1704064651300,5873
1704064651400,5445
1704064651500,924
1704064651600,5527
1704064651700,2284
1704064651800,6867
1704064651900,2336
1704064652000,1448
1704064652100,1495
1704064652200,3150
1704064652300,1795
1704064652400,672
1704064652500,6585
1704064652600,5326
1704064652700,4085
1704064652800,1567
1704064652900,5859
1704064653000,5257
1704064653100,1663
1704064653200,4255
1704064653300,1751
1704064653400,3636
1704064653500,1537
1704064653600,5315
1704064653700,1580
1704064653800,4643
1704064653900,2419
1704064654000,6911
1704064654100,3226
1704064654200,1912
1704064654300,16
1704064654400,6471
1704064654500,3051
1704064654600,3875
1704064654700,3774
1704064654800,2779
1704064654900,2197
1704064655000,2212
1704064655100,6937
1704064655200,1440
1704064655300,3911
1704064655400,4520
1704064655500,6037
1704064655600,3519
1704064655700,716
1704064655800,5459
1704064655900,4024
1704064656000,1056
1704064656100,3719
1704064656200,2951
1704064656300,5683
1704064656400,2356
1704064656500,5696
1704064656600,5729
1704064656700,1095
1704064656800,1926
1704064656900,4680
1704064657000,2359
1704064657100,634
1704064657200,2267
1704064657300,2553
1704064657400,1211
1704064657500,4829
1704064657600,6612
1704064657700,3
1704064657800,518
1704064657900,2126
1704064658000,1320
1704064658100,470
1704064658200,4967
1704064658300,272
1704064658400,5177
1704064658500,4412
1704064658600,3431
1704064658700,4511
1704064658800,6419
1704064658900,3966
1704064659000,4573
1704064659100,2639
1704064659200,5003
1704064659300,321
1704064659400,3462
1704064659500,3250
1704064659600,3625
1704064659700,1171
1704064659800,6243
1704064659900,1249
1704064660000,698
1704064660100,2526
1704064660200,799
1704064660300,395
1704064660400,3793
1704064660500,938
1704064660600,5867
1704064660700,4723
1704064660800,4729
1704064660900,2354
1704064661000,2748
1704064661100,1894
1704064661200,5793
1704064661300,3057
1704064661400,3949
1704064661500,2638
1704064661600,2434
1704064661700,5445
1704064661800,997
1704064661900,4483
1704064662000,6872
1704064662100,6160
1704064662200,993
1704064662300,5784
1704064662400,2329
1704064662500,2891
1704064662600,2140
1704064662700,3067
1704064662800,187
1704064662900,2767
1704064663000,6173
1704064663100,4775
1704064663200,5022
1704064663300,2132
1704064663400,4051
1704064663500,4667
1704064663600,574
1704064663700,1123
1704064663800,1108
1704064663900,2157
1704064664000,5923
1704064664100,4406
1704064664200,6717
1704064664300,791
1704064664400,1471
1704064664500,3568
1704064664600,4181
1704064664700,4504
1704064664800,3932
1704064664900,5443
1704064665000,943
1704064665100,4389
1704064665200,3619
1704064665300,1639
1704064665400,6630
1704064665500,2014
1704064665600,1066
1704064665700,5236
1704064665800,6550
1704064665900,1359
1704064666000,6732
1704064666100,2986
1704064666200,4908
1704064666300,4783
1704064666400,6472
1704064666500,4192
1704064666600,6430
1704064666700,2013
1704064666800,2777
1704064666900,4922
1704064667000,1914
1704064667100,3139
1704064667200,5851
1704064667300,2441
1704064667400,3058
1704064667500,3383
1704064667600,1380
1704064667700,3910
1704064667800,1834
1704064667900,1840
1704064668000,4145
1704064668100,3449
1704064668200,1627
1704064668300,3100
1704064668400,1116
1704064668500,3960
1704064668600,731
1704064668700,1178
1704064668800,2398
1704064668900,3520
1704064669000,5125
1704064669100,4906
1704064669200,6620
1704064669300,5366
1704064669400,6824
1704064669500,3051
1704064669600,5919
1704064669700,6430
1704064669800,5460
1704064669900,363
1704064670000,1154
1704064670100,289
1704064670200,4731
1704064670300,2396
1704064670400,2539
1704064670500,6077
1704064670600,3675
1704064670700,5056
1704064670800,5201
1704064670900,5452
1704064671000,6811
1704064671100,5365
1704064671200,2
1704064671300,1930
1704064671400,4142
1704064671500,3392
1704064671600,4646
1704064671700,4919
1704064671800,497
1704064671900,6797
1704064672000,6918
1704064672100,5659
1704064672200,3557
1704064672300,3121
1704064672400,6030
1704064672500,2538
1704064672600,41
1704064672700,4058
1704064672800,6655
1704064672900,5718
1704064673000,384
1704064673100,4882
1704064673200,6628
1704064673300,399
1704064673400,4137
1704064673500,6326
1704064673600,118
1704064673700,3976
1704064673800,3082
1704064673900,665
1704064674000,1526
1704064674100,98
1704064674200,5111
1704064674300,3652
1704064674400,2282
1704064674500,2329
1704064674600,6200
1704064674700,4236
1704064674800,680
1704064674900,1766
1704064675000,720
1704064675100,58
1704064675200,960
1704064675300,5966
1704064675400,1946
1704064675500,5398
1704064675600,1238
1704064675700,2176
1704064675800,6845
1704064675900,952
1704064676000,4236
1704064676100,6415
1704064676200,6645
1704064676300,5719
1704064676400,1476
1704064676500,288
1704064676600,2072
1704064676700,4803
1704064676800,2193
1704064676900,1171
1704064677000,4218
1704064677100,1
1704064677200,2757
1704064677300,3121
1704064677400,3114
1704064677500,5904
1704064677600,5920
1704064677700,1464
1704064677800,950
1704064677900,4468
1704064678000,6412
1704064678100,2701
1704064678200,5779
1704064678300,3087
1704064678400,1796
1704064678500,5378
1704064678600,3997
1704064678700,3108
1704064678800,3395
1704064678900,5839
1704064679000,4228
1704064679100,1276
1704064679200,5459
1704064679300,3264
1704064679400,3610
1704064679500,1566
1704064679600,710
1704064679700,5106
1704064679800,3679
1704064679900,3956
1704064680000,3119
1704064680100,846
1704064680200,1036
1704064680300,1213
1704064680400,5553
1704064680500,2211
1704064680600,5358
1704064680700,3772
1704064680800,3744
1704064680900,3746
1704064681000,6681
1704064681100,361
1704064681200,4248
1704064681300,2347
1704064681400,6837
1704064681500,241
1704064681600,601
1704064681700,4826
1704064681800,2027
1704064681900,205
1704064682000,2456
1704064682100,1939
1704064682200,6303
1704064682300,5276
1704064682400,3759
1704064682500,831
1704064682600,3186
1704064682700,1134
1704064682800,6013
1704064682900,5405
1704064683000,1329
1704064683100,947
1704064683200,773
1704064683300,4750
1704064683400,4823
1704064683500,3605
1704064683600,4331
1704064683700,5170
1704064683800,3933
1704064683900,1584
1704064684000,737
1704064684100,1530
1704064684200,2245
1704064684300,6750
1704064684400,4884
1704064684500,3183
1704064684600,2663
1704064684700,3531
1704064684800,3725
1704064684900,6574
1704064685000,4691
1704064685100,4912
1704064685200,79
1704064685300,3309
1704064685400,3178
1704064685500,1950
1704064685600,4325
1704064685700,6498
1704064685800,2927
1704064685900,6769
1704064686000,225
1704064686100,2054
1704064686200,5440
1704064686300,4317
1704064686400,5133
1704064686500,3891
1704064686600,1077
1704064686700,6409
1704064686800,4463
1704064686900,2149
1704064687000,3026
1704064687100,6002
1704064687200,2036
1704064687300,5855
1704064687400,2697
1704064687500,3986
1704064687600,2180
1704064687700,1532
1704064687800,4873
1704064687900,5984
1704064688000,4575
1704064688100,1853
1704064688200,3656
1704064688300,184
1704064688400,3000
1704064688500,4296
1704064688600,6013
1704064688700,2351
1704064688800,6288
1704064688900,6136
1704064689000,1577
1704064689100,6256
1704064689200,3061
1704064689300,3348
1704064689400,2419
1704064689500,3647
1704064689600,4413
1704064689700,1739
1704064689800,5592
1704064689900,4043
1704064690000,4150
1704064690100,1945
1704064690200,2181
1704064690300,755
1704064690400,3659
1704064690500,1897
1704064690600,35
1704064690700,2404
1704064690800,4235
1704064690900,3139
1704064691000,4624
1704064691100,1732
1704064691200,6479
1704064691300,3572
1704064691400,3294
1704064691500,1914
1704064691600,6774
1704064691700,6595
1704064691800,2195
1704064691900,1309
1704064692000,1392
1704064692100,5184
1704064692200,4042
1704064692300,1108
1704064692400,6670
1704064692500,4298
1704064692600,2177
1704064692700,3162
1704064692800,1970
1704064692900,4006
1704064693000,639
1704064693100,6519
1704064693200,4314
1704064693300,628
1704064693400,1259
1704064693500,1769
1704064693600,52
1704064693700,3654
1704064693800,3274
1704064693900,4439
1704064694000,2287
1704064694100,670
1704064694200,5338
1704064694300,5118
1704064694400,5507
1704064694500,30
1704064694600,621
1704064694700,395
1704064694800,2264
1704064694900,4843
1704064695000,1080
1704064695100,4900
1704064695200,5656
1704064695300,199
1704064695400,3496
1704064695500,3351
1704064695600,585
1704064695700,314
1704064695800,2978
1704064695900,3903
1704064696000,428
1704064696100,1430
1704064696200,4000
1704064696300,3753
1704064696400,1483
1704064696500,1260
1704064696600,3987
1704064696700,1729
1704064696800,4663
1704064696900,4724
1704064697000,235
1704064697100,1403
1704064697200,2763
1704064697300,5550
1704064697400,6129
1704064697500,2966
1704064697600,4198
1704064697700,931
1704064697800,2469
1704064697900,660
1704064698000,6679
1704064698100,2660
1704064698200,2364
1704064698300,710
1704064698400,5107
1704064698500,758
1704064698600,2895
1704064698700,2979
1704064698800,1216
1704064698900,5002
1704064699000,90
1704064699100,2795
1704064699200,1221
1704064699300,1061
1704064699400,5067
1704064699500,1140
1704064699600,4232
1704064699700,1271
1704064699800,2888
1704064699900,3148
1704064700000,5249
1704064700100,5411
1704064700200,1670
1704064700300,3656
1704064700400,1750
1704064700500,186
1704064700600,6133
1704064700700,1054
1704064700800,1567
1704064700900,411
1704064701000,5648
1704064701100,2820
1704064701200,3383
1704064701300,423
1704064701400,6330
1704064701500,588
1704064701600,86
1704064701700,3101
1704064701800,1216
1704064701900,1128
1704064702000,6178
1704064702100,2441
1704064702200,5088
1704064702300,891
1704064702400,531
1704064702500,668
1704064702600,539
1704064702700,134
1704064702800,6624
1704064702900,750
1704064703000,6423
1704064703100,4991
1704064703200,6304
1704064703300,1335
1704064703400,6296
1704064703500,1643
1704064703600,4462
1704064703700,6604
1704064703800,1687
1704064703900,4156
1704064704000,5321
1704064704100,5863
1704064704200,2493
1704064704300,615
1704064704400,4104
1704064704500,5896
1704064704600,2334
1704064704700,4333
1704064704800,51
1704064704900,2661
1704064705000,5794
1704064705100,3190
1704064705200,1279
1704064705300,5254
1704064705400,4420
1704064705500,5508
1704064705600,2023
1704064705700,6510
1704064705800,2832
1704064705900,4050
1704064706000,3079
1704064706100,1532
1704064706200,1933
1704064706300,4551
1704064706400,3461
1704064706500,3962
1704064706600,508
1704064706700,893
1704064706800,1066
1704064706900,1289
1704064707000,4124
1704064707100,2429
1704064707200,1956
1704064707300,561
1704064707400,6809
1704064707500,5519
1704064707600,3160
1704064707700,3692
1704064707800,409
1704064707900,1766
1704064708000,3025
1704064708100,6413
1704064708200,5968
1704064708300,4471
1704064708400,1407
1704064708500,3957
1704064708600,4469
1704064708700,3158
1704064708800,3701
1704064708900,6561
1704064709000,1771
1704064709100,5905
1704064709200,35
1704064709300,6963
1704064709400,6014
1704064709500,1054
1704064709600,2216
1704064709700,23
1704064709800,5451
1704064709900,3829
1704064710000,6475
1704064710100,54
1704064710200,2011
1704064710300,5298
1704064710400,6875
1704064710500,2069
1704064710600,4173
1704064710700,3598
1704064710800,4617
1704064710900,5589
1704064711000,1702
1704064711100,5220
1704064711200,1579
1704064711300,4870
1704064711400,4711
1704064711500,5935
1704064711600,906
1704064711700,3393
1704064711800,4985
1704064711900,374
1704064712000,6053
1704064712100,1512
1704064712200,1767
1704064712300,4121
1704064712400,3934
1704064712500,472
1704064712600,4479
1704064712700,4692
1704064712800,4787
1704064712900,1972
1704064713000,2518
1704064713100,3436
1704064713200,2698
1704064713300,6229
1704064713400,5823
1704064713500,3226
1704064713600,5209
1704064713700,824
1704064713800,1067
1704064713900,3971
1704064714000,6898
1704064714100,4306
1704064714200,5946
1704064714300,4641
1704064714400,3534
1704064714500,1952
1704064714600,1069
1704064714700,3075
1704064714800,6467
1704064714900,5992
1704064715000,4661
1704064715100,5320
1704064715200,840
1704064715300,29
1704064715400,4126
1704064715500,4538
1704064715600,455
1704064715700,6408
1704064715800,1152
1704064715900,5913
1704064716000,5355
1704064716100,6806
1704064716200,7000
1704064716300,2401
1704064716400,3426
1704064716500,5821
1704064716600,3606
1704064716700,1642
1704064716800,6513
1704064716900,6641
1704064717000,1515
1704064717100,1454
1704064717200,6857
1704064717300,2326
1704064717400,2767
1704064717500,966
1704064717600,2865
1704064717700,166
1704064717800,2906
1704064717900,6591
1704064718000,4466
1704064718100,2028
1704064718200,457
1704064718300,2792
1704064718400,5268
1704064718500,4664
1704064718600,147
1704064718700,1587
1704064718800,6179
1704064718900,6413
1704064719000,2116
1704064719100,6138
1704064719200,2585
1704064719300,4518
1704064719400,2368
1704064719500,323
1704064719600,2316
1704064719700,5490
1704064719800,2398
1704064719900,5615
1704064720000,3338
1704064720100,2441
1704064720200,6544
1704064720300,724
1704064720400,870
1704064720500,3319
1704064720600,5735
1704064720700,204
1704064720800,517
1704064720900,1381
1704064721000,1849
1704064721100,5277
1704064721200,850
1704064721300,574
1704064721400,5632
1704064721500,1235
1704064721600,501
1704064721700,5628
1704064721800,4478
1704064721900,4998
1704064722000,1557
1704064722100,1431
1704064722200,6784
1704064722300,5138
1704064722400,329
1704064722500,1865
1704064722600,3772
1704064722700,4563
1704064722800,932
1704064722900,5333
1704064723000,631
1704064723100,6626
1704064723200,1000
1704064723300,5318
1704064723400,6118
1704064723500,6782
1704064723600,2263
1704064723700,4416
1704064723800,1430
1704064723900,1455
1704064724000,3877
1704064724100,3168
1704064724200,3350
1704064724300,2074
1704064724400,2859
1704064724500,6672
1704064724600,923
